continent,location,date,new_vaccinations
,Africa,4/18/2021,567677
,Africa,4/19/2021,215899
,Africa,4/20/2021,166307
,Africa,4/21/2021,199132
,Africa,4/22/2021,104362
,Africa,4/23/2021,186153
,Africa,4/24/2021,55000
,Africa,4/25/2021,79064
,Africa,4/26/2021,97833
,Africa,4/27/2021,168876
,Africa,4/28/2021,415342
,Africa,4/29/2021,67774
,Africa,4/30/2021,123029
Europe,Albania,2/25/2020,
Europe,Albania,2/26/2020,
Europe,Albania,2/27/2020,
Europe,Albania,2/28/2020,
Europe,Albania,2/29/2020,
Europe,Albania,3/1/2020,
Europe,Albania,3/2/2020,
Europe,Albania,3/3/2020,
Europe,Albania,3/4/2020,
Europe,Albania,3/5/2020,
Europe,Albania,3/6/2020,
Europe,Albania,3/7/2020,
Europe,Albania,3/8/2020,
Europe,Albania,3/9/2020,
Europe,Albania,3/10/2020,
Europe,Albania,3/11/2020,
Europe,Albania,3/12/2020,
Europe,Albania,3/13/2020,
Europe,Albania,3/14/2020,
Europe,Albania,3/15/2020,
Europe,Albania,3/16/2020,
Europe,Albania,3/17/2020,
Europe,Albania,3/18/2020,
Europe,Albania,3/19/2020,
Europe,Albania,3/20/2020,
Europe,Albania,3/21/2020,
Europe,Albania,3/22/2020,
Europe,Albania,3/23/2020,
Europe,Albania,3/24/2020,
Europe,Albania,3/25/2020,
Europe,Albania,3/26/2020,
Europe,Albania,3/27/2020,
Europe,Albania,3/28/2020,
Europe,Albania,3/29/2020,
Europe,Albania,3/30/2020,
Europe,Albania,3/31/2020,
Europe,Albania,4/1/2020,
Europe,Albania,4/2/2020,
Europe,Albania,4/3/2020,
Europe,Albania,4/4/2020,
Europe,Albania,4/5/2020,
Europe,Albania,4/6/2020,
Europe,Albania,4/7/2020,
Europe,Albania,4/8/2020,
Europe,Albania,4/9/2020,
Europe,Albania,4/10/2020,
Europe,Albania,4/11/2020,
Europe,Albania,4/12/2020,
Europe,Albania,4/13/2020,
Europe,Albania,4/14/2020,
Europe,Albania,4/15/2020,
Europe,Albania,4/16/2020,
Europe,Albania,4/17/2020,
Europe,Albania,4/18/2020,
Europe,Albania,4/19/2020,
Europe,Albania,4/20/2020,
Europe,Albania,4/21/2020,
Europe,Albania,4/22/2020,
Europe,Albania,4/23/2020,
Europe,Albania,4/24/2020,
Europe,Albania,4/25/2020,
Europe,Albania,4/26/2020,
Europe,Albania,4/27/2020,
Europe,Albania,4/28/2020,
Europe,Albania,4/29/2020,
Europe,Albania,4/30/2020,
Europe,Albania,5/1/2020,
Europe,Albania,5/2/2020,
Europe,Albania,5/3/2020,
Europe,Albania,5/4/2020,
Europe,Albania,5/5/2020,
Europe,Albania,5/6/2020,
Europe,Albania,5/7/2020,
Europe,Albania,5/8/2020,
Europe,Albania,5/9/2020,
Europe,Albania,5/10/2020,
Europe,Albania,5/11/2020,
Europe,Albania,5/12/2020,
Europe,Albania,5/13/2020,
Europe,Albania,5/14/2020,
Europe,Albania,5/15/2020,
Europe,Albania,5/16/2020,
Europe,Albania,5/17/2020,
Europe,Albania,5/18/2020,
Europe,Albania,5/19/2020,
Europe,Albania,5/20/2020,
Europe,Albania,5/21/2020,
Europe,Albania,5/22/2020,
Europe,Albania,5/23/2020,
Europe,Albania,5/24/2020,
Europe,Albania,5/25/2020,
Europe,Albania,5/26/2020,
Europe,Albania,5/27/2020,
Europe,Albania,5/28/2020,
Europe,Albania,5/29/2020,
Europe,Albania,5/30/2020,
Europe,Albania,5/31/2020,
Europe,Albania,6/1/2020,
Europe,Albania,6/2/2020,
Europe,Albania,6/3/2020,
Europe,Albania,6/4/2020,
Europe,Albania,6/5/2020,
Europe,Albania,6/6/2020,
Europe,Albania,6/7/2020,
Europe,Albania,6/8/2020,
Europe,Albania,6/9/2020,
Europe,Albania,6/10/2020,
Europe,Albania,6/11/2020,
Europe,Albania,6/12/2020,
Europe,Albania,6/13/2020,
Europe,Albania,6/14/2020,
Europe,Albania,6/15/2020,
Europe,Albania,6/16/2020,
Europe,Albania,6/17/2020,
Europe,Albania,6/18/2020,
Europe,Albania,6/19/2020,
Europe,Albania,6/20/2020,
Europe,Albania,6/21/2020,
Europe,Albania,6/22/2020,
Europe,Albania,6/23/2020,
Europe,Albania,6/24/2020,
Europe,Albania,6/25/2020,
Europe,Albania,6/26/2020,
Europe,Albania,6/27/2020,
Europe,Albania,6/28/2020,
Europe,Albania,6/29/2020,
Europe,Albania,6/30/2020,
Europe,Albania,7/1/2020,
Europe,Albania,7/2/2020,
Europe,Albania,7/3/2020,
Europe,Albania,7/4/2020,
Europe,Albania,7/5/2020,
Europe,Albania,7/6/2020,
Europe,Albania,7/7/2020,
Europe,Albania,7/8/2020,
Europe,Albania,7/9/2020,
Europe,Albania,7/10/2020,
Europe,Albania,7/11/2020,
Europe,Albania,7/12/2020,
Europe,Albania,7/13/2020,
Europe,Albania,7/14/2020,
Europe,Albania,7/15/2020,
Europe,Albania,7/16/2020,
Europe,Albania,7/17/2020,
Europe,Albania,7/18/2020,
Europe,Albania,7/19/2020,
Europe,Albania,7/20/2020,
Europe,Albania,7/21/2020,
Europe,Albania,7/22/2020,
Europe,Albania,7/23/2020,
Europe,Albania,7/24/2020,
Europe,Albania,7/25/2020,
Europe,Albania,7/26/2020,
Europe,Albania,7/27/2020,
Europe,Albania,7/28/2020,
Europe,Albania,7/29/2020,
Europe,Albania,7/30/2020,
Europe,Albania,7/31/2020,
Europe,Albania,8/1/2020,
Europe,Albania,8/2/2020,
Europe,Albania,8/3/2020,
Europe,Albania,8/4/2020,
Europe,Albania,8/5/2020,
Europe,Albania,8/6/2020,
Europe,Albania,8/7/2020,
Europe,Albania,8/8/2020,
Europe,Albania,8/9/2020,
Europe,Albania,8/10/2020,
Europe,Albania,8/11/2020,
Europe,Albania,8/12/2020,
Europe,Albania,8/13/2020,
Europe,Albania,8/14/2020,
Europe,Albania,8/15/2020,
Europe,Albania,8/16/2020,
Europe,Albania,8/17/2020,
Europe,Albania,8/18/2020,
Europe,Albania,8/19/2020,
Europe,Albania,8/20/2020,
Europe,Albania,8/21/2020,
Europe,Albania,8/22/2020,
Europe,Albania,8/23/2020,
Europe,Albania,8/24/2020,
Europe,Albania,8/25/2020,
Europe,Albania,8/26/2020,
Europe,Albania,8/27/2020,
Europe,Albania,8/28/2020,
Europe,Albania,8/29/2020,
Europe,Albania,8/30/2020,
Europe,Albania,8/31/2020,
Europe,Albania,9/1/2020,
Europe,Albania,9/2/2020,
Europe,Albania,9/3/2020,
Europe,Albania,9/4/2020,
Europe,Albania,9/5/2020,
Europe,Albania,9/6/2020,
Europe,Albania,9/7/2020,
Europe,Albania,9/8/2020,
Europe,Albania,9/9/2020,
Europe,Albania,9/10/2020,
Europe,Albania,9/11/2020,
Europe,Albania,9/12/2020,
Europe,Albania,9/13/2020,
Europe,Albania,9/14/2020,
Europe,Albania,9/15/2020,
Europe,Albania,9/16/2020,
Europe,Albania,9/17/2020,
Europe,Albania,9/18/2020,
Europe,Albania,9/19/2020,
Europe,Albania,9/20/2020,
Europe,Albania,9/21/2020,
Europe,Albania,9/22/2020,
Europe,Albania,9/23/2020,
Europe,Albania,9/24/2020,
Europe,Albania,9/25/2020,
Europe,Albania,9/26/2020,
Europe,Albania,9/27/2020,
Europe,Albania,9/28/2020,
Europe,Albania,9/29/2020,
Europe,Albania,9/30/2020,
Europe,Albania,10/1/2020,
Europe,Albania,10/2/2020,
Europe,Albania,10/3/2020,
Europe,Albania,10/4/2020,
Europe,Albania,10/5/2020,
Europe,Albania,10/6/2020,
Europe,Albania,10/7/2020,
Europe,Albania,10/8/2020,
Europe,Albania,10/9/2020,
Europe,Albania,10/10/2020,
Europe,Albania,10/11/2020,
Europe,Albania,10/12/2020,
Europe,Albania,10/13/2020,
Europe,Albania,10/14/2020,
Europe,Albania,10/15/2020,
Europe,Albania,10/16/2020,
Europe,Albania,10/17/2020,
Europe,Albania,10/18/2020,
Europe,Albania,10/19/2020,
Europe,Albania,10/20/2020,
Europe,Albania,10/21/2020,
Europe,Albania,10/22/2020,
Europe,Albania,10/23/2020,
Europe,Albania,10/24/2020,
Europe,Albania,10/25/2020,
Europe,Albania,10/26/2020,
Europe,Albania,10/27/2020,
Europe,Albania,10/28/2020,
Europe,Albania,10/29/2020,
Europe,Albania,10/30/2020,
Europe,Albania,10/31/2020,
Europe,Albania,11/1/2020,
Europe,Albania,11/2/2020,
Europe,Albania,11/3/2020,
Europe,Albania,11/4/2020,
Europe,Albania,11/5/2020,
Europe,Albania,11/6/2020,
Europe,Albania,11/7/2020,
Europe,Albania,11/8/2020,
Europe,Albania,11/9/2020,
Europe,Albania,11/10/2020,
Europe,Albania,11/11/2020,
Europe,Albania,11/12/2020,
Europe,Albania,11/13/2020,
Europe,Albania,11/14/2020,
Europe,Albania,11/15/2020,
Europe,Albania,11/16/2020,
Europe,Albania,11/17/2020,
Europe,Albania,11/18/2020,
Europe,Albania,11/19/2020,
Europe,Albania,11/20/2020,
Europe,Albania,11/21/2020,
Europe,Albania,11/22/2020,
Europe,Albania,11/23/2020,
Europe,Albania,11/24/2020,
Europe,Albania,11/25/2020,
Europe,Albania,11/26/2020,
Europe,Albania,11/27/2020,
Europe,Albania,11/28/2020,
Europe,Albania,11/29/2020,
Europe,Albania,11/30/2020,
Europe,Albania,12/1/2020,
Europe,Albania,12/2/2020,
Europe,Albania,12/3/2020,
Europe,Albania,12/4/2020,
Europe,Albania,12/5/2020,
Europe,Albania,12/6/2020,
Europe,Albania,12/7/2020,
Europe,Albania,12/8/2020,
Europe,Albania,12/9/2020,
Europe,Albania,12/10/2020,
Europe,Albania,12/11/2020,
Europe,Albania,12/12/2020,
Europe,Albania,12/13/2020,
Europe,Albania,12/14/2020,
Europe,Albania,12/15/2020,
Europe,Albania,12/16/2020,
Europe,Albania,12/17/2020,
Europe,Albania,12/18/2020,
Europe,Albania,12/19/2020,
Europe,Albania,12/20/2020,
Europe,Albania,12/21/2020,
Europe,Albania,12/22/2020,
Europe,Albania,12/23/2020,
Europe,Albania,12/24/2020,
Europe,Albania,12/25/2020,
Europe,Albania,12/26/2020,
Europe,Albania,12/27/2020,
Europe,Albania,12/28/2020,
Europe,Albania,12/29/2020,
Europe,Albania,12/30/2020,
Europe,Albania,12/31/2020,
Europe,Albania,1/1/2021,
Europe,Albania,1/2/2021,
Europe,Albania,1/3/2021,
Europe,Albania,1/4/2021,
Europe,Albania,1/5/2021,
Europe,Albania,1/6/2021,
Europe,Albania,1/7/2021,
Europe,Albania,1/8/2021,
Europe,Albania,1/9/2021,
Europe,Albania,1/10/2021,
Europe,Albania,1/11/2021,
Europe,Albania,1/12/2021,
Europe,Albania,1/13/2021,60
Europe,Albania,1/14/2021,78
Europe,Albania,1/15/2021,42
Europe,Albania,1/16/2021,61
Europe,Albania,1/17/2021,36
Europe,Albania,1/18/2021,42
Europe,Albania,1/19/2021,36
Europe,Albania,1/20/2021,36
Europe,Albania,1/21/2021,30
Europe,Albania,1/22/2021,
Europe,Albania,1/23/2021,
Europe,Albania,1/24/2021,
Europe,Albania,1/25/2021,
Europe,Albania,1/26/2021,
Europe,Albania,1/27/2021,
Europe,Albania,1/28/2021,
Europe,Albania,1/29/2021,
Europe,Albania,1/30/2021,
Europe,Albania,1/31/2021,
Europe,Albania,2/1/2021,
Europe,Albania,2/2/2021,
Europe,Albania,2/3/2021,
Europe,Albania,2/4/2021,
Europe,Albania,2/5/2021,
Europe,Albania,2/6/2021,
Europe,Albania,2/7/2021,
Europe,Albania,2/8/2021,
Europe,Albania,2/9/2021,
Europe,Albania,2/10/2021,
Europe,Albania,2/11/2021,
Europe,Albania,2/12/2021,
Europe,Albania,2/13/2021,
Europe,Albania,2/14/2021,
Europe,Albania,2/15/2021,
Europe,Albania,2/16/2021,
Europe,Albania,2/17/2021,
Europe,Albania,2/18/2021,1348
Europe,Albania,2/19/2021,1128
Europe,Albania,2/20/2021,
Europe,Albania,2/21/2021,
Europe,Albania,2/22/2021,
Europe,Albania,2/23/2021,
Europe,Albania,2/24/2021,
Europe,Albania,2/25/2021,
Europe,Albania,2/26/2021,
Europe,Albania,2/27/2021,
Europe,Albania,2/28/2021,
Europe,Albania,3/1/2021,
Europe,Albania,3/2/2021,
Europe,Albania,3/3/2021,
Europe,Albania,3/4/2021,
Europe,Albania,3/5/2021,
Europe,Albania,3/6/2021,
Europe,Albania,3/7/2021,
Europe,Albania,3/8/2021,
Europe,Albania,3/9/2021,
Europe,Albania,3/10/2021,
Europe,Albania,3/11/2021,
Europe,Albania,3/12/2021,
Europe,Albania,3/13/2021,
Europe,Albania,3/14/2021,
Europe,Albania,3/15/2021,
Europe,Albania,3/16/2021,
Europe,Albania,3/17/2021,
Europe,Albania,3/18/2021,
Europe,Albania,3/19/2021,
Europe,Albania,3/20/2021,
Europe,Albania,3/21/2021,
Europe,Albania,3/22/2021,
Europe,Albania,3/23/2021,3461
Europe,Albania,3/24/2021,2302
Europe,Albania,3/25/2021,5356
Europe,Albania,3/26/2021,2900
Europe,Albania,3/27/2021,1827
Europe,Albania,3/28/2021,13925
Europe,Albania,3/29/2021,
Europe,Albania,3/30/2021,
Europe,Albania,3/31/2021,19525
Europe,Albania,4/1/2021,16617
Europe,Albania,4/2/2021,17023
Europe,Albania,4/3/2021,13010
Europe,Albania,4/4/2021,7386
Europe,Albania,4/5/2021,13826
Europe,Albania,4/6/2021,14880
Europe,Albania,4/7/2021,10791
Europe,Albania,4/8/2021,10163
Europe,Albania,4/9/2021,8134
Europe,Albania,4/10/2021,6134
Europe,Albania,4/11/2021,
Europe,Albania,4/12/2021,
Europe,Albania,4/13/2021,13685
Europe,Albania,4/14/2021,
Europe,Albania,4/15/2021,
Europe,Albania,4/16/2021,10134
Europe,Albania,4/17/2021,10218
Europe,Albania,4/18/2021,8065
Europe,Albania,4/19/2021,13029
Europe,Albania,4/20/2021,4066
Europe,Albania,4/21/2021,22075
Europe,Albania,4/22/2021,10923
Europe,Albania,4/23/2021,8353
Europe,Albania,4/24/2021,8713
Europe,Albania,4/25/2021,
Europe,Albania,4/26/2021,
Europe,Albania,4/27/2021,8236
Europe,Albania,4/28/2021,16773
Europe,Albania,4/29/2021,19620
Europe,Albania,4/30/2021,23655
Africa,Algeria,2/25/2020,
Africa,Algeria,2/26/2020,
Africa,Algeria,2/27/2020,
Africa,Algeria,2/28/2020,
Africa,Algeria,2/29/2020,
Africa,Algeria,3/1/2020,
Africa,Algeria,3/2/2020,
Africa,Algeria,3/3/2020,
Africa,Algeria,3/4/2020,
Africa,Algeria,3/5/2020,
Africa,Algeria,3/6/2020,
Africa,Algeria,3/7/2020,
Africa,Algeria,3/8/2020,
Africa,Algeria,3/9/2020,
Africa,Algeria,3/10/2020,
Africa,Algeria,3/11/2020,
Africa,Algeria,3/12/2020,
Africa,Algeria,3/13/2020,
Africa,Algeria,3/14/2020,
Africa,Algeria,3/15/2020,
Africa,Algeria,3/16/2020,
Africa,Algeria,3/17/2020,
Africa,Algeria,3/18/2020,
Africa,Algeria,3/19/2020,
Africa,Algeria,3/20/2020,
Africa,Algeria,3/21/2020,
Africa,Algeria,3/22/2020,
Africa,Algeria,3/23/2020,
Africa,Algeria,3/24/2020,
Africa,Algeria,3/25/2020,
Africa,Algeria,3/26/2020,
Africa,Algeria,3/27/2020,
Africa,Algeria,3/28/2020,
Africa,Algeria,3/29/2020,
Africa,Algeria,3/30/2020,
Africa,Algeria,3/31/2020,
Africa,Algeria,4/1/2020,
Africa,Algeria,4/2/2020,
Africa,Algeria,4/3/2020,
Africa,Algeria,4/4/2020,
Africa,Algeria,4/5/2020,
Africa,Algeria,4/6/2020,
Africa,Algeria,4/7/2020,
Africa,Algeria,4/8/2020,
Africa,Algeria,4/9/2020,
Africa,Algeria,4/10/2020,
Africa,Algeria,4/11/2020,
Africa,Algeria,4/12/2020,
Africa,Algeria,4/13/2020,
Africa,Algeria,4/14/2020,
Africa,Algeria,4/15/2020,
Africa,Algeria,4/16/2020,
Africa,Algeria,4/17/2020,
Africa,Algeria,4/18/2020,
Africa,Algeria,4/19/2020,
Africa,Algeria,4/20/2020,
Africa,Algeria,4/21/2020,
Africa,Algeria,4/22/2020,
Africa,Algeria,4/23/2020,
Africa,Algeria,4/24/2020,
Africa,Algeria,4/25/2020,
Africa,Algeria,4/26/2020,
Africa,Algeria,4/27/2020,
Africa,Algeria,4/28/2020,
Africa,Algeria,4/29/2020,
Africa,Algeria,4/30/2020,
Africa,Algeria,5/1/2020,
Africa,Algeria,5/2/2020,
Africa,Algeria,5/3/2020,
Africa,Algeria,5/4/2020,
Africa,Algeria,5/5/2020,
Africa,Algeria,5/6/2020,
Africa,Algeria,5/7/2020,
Africa,Algeria,5/8/2020,
Africa,Algeria,5/9/2020,
Africa,Algeria,5/10/2020,
Africa,Algeria,5/11/2020,
Africa,Algeria,5/12/2020,
Africa,Algeria,5/13/2020,
Africa,Algeria,5/14/2020,
Africa,Algeria,5/15/2020,
Africa,Algeria,5/16/2020,
Africa,Algeria,5/17/2020,
Africa,Algeria,5/18/2020,
Africa,Algeria,5/19/2020,
Africa,Algeria,5/20/2020,
Africa,Algeria,5/21/2020,
Africa,Algeria,5/22/2020,
Africa,Algeria,5/23/2020,
Africa,Algeria,5/24/2020,
Africa,Algeria,5/25/2020,
Africa,Algeria,5/26/2020,
Africa,Algeria,5/27/2020,
Africa,Algeria,5/28/2020,
Africa,Algeria,5/29/2020,
Africa,Algeria,5/30/2020,
Africa,Algeria,5/31/2020,
Africa,Algeria,6/1/2020,
Africa,Algeria,6/2/2020,
Africa,Algeria,6/3/2020,
Africa,Algeria,6/4/2020,
Africa,Algeria,6/5/2020,
Africa,Algeria,6/6/2020,
Africa,Algeria,6/7/2020,
Africa,Algeria,6/8/2020,
Africa,Algeria,6/9/2020,
Africa,Algeria,6/10/2020,
Africa,Algeria,6/11/2020,
Africa,Algeria,6/12/2020,
Africa,Algeria,6/13/2020,
Africa,Algeria,6/14/2020,
Africa,Algeria,6/15/2020,
Africa,Algeria,6/16/2020,
Africa,Algeria,6/17/2020,
Africa,Algeria,6/18/2020,
Africa,Algeria,6/19/2020,
Africa,Algeria,6/20/2020,
Africa,Algeria,6/21/2020,
Africa,Algeria,6/22/2020,
Africa,Algeria,6/23/2020,
Africa,Algeria,6/24/2020,
Africa,Algeria,6/25/2020,
Africa,Algeria,6/26/2020,
Africa,Algeria,6/27/2020,
Africa,Algeria,6/28/2020,
Africa,Algeria,6/29/2020,
Africa,Algeria,6/30/2020,
Africa,Algeria,7/1/2020,
Africa,Algeria,7/2/2020,
Africa,Algeria,7/3/2020,
Africa,Algeria,7/4/2020,
Africa,Algeria,7/5/2020,
Africa,Algeria,7/6/2020,
Africa,Algeria,7/7/2020,
Africa,Algeria,7/8/2020,
Africa,Algeria,7/9/2020,
Africa,Algeria,7/10/2020,
Africa,Algeria,7/11/2020,
Africa,Algeria,7/12/2020,
Africa,Algeria,7/13/2020,
Africa,Algeria,7/14/2020,
Africa,Algeria,7/15/2020,
Africa,Algeria,7/16/2020,
Africa,Algeria,7/17/2020,
Africa,Algeria,7/18/2020,
Africa,Algeria,7/19/2020,
Africa,Algeria,7/20/2020,
Africa,Algeria,7/21/2020,
Africa,Algeria,7/22/2020,
Africa,Algeria,7/23/2020,
Africa,Algeria,7/24/2020,
Africa,Algeria,7/25/2020,
Africa,Algeria,7/26/2020,
Africa,Algeria,7/27/2020,
Africa,Algeria,7/28/2020,
Africa,Algeria,7/29/2020,
Africa,Algeria,7/30/2020,
Africa,Algeria,7/31/2020,
Africa,Algeria,8/1/2020,
Africa,Algeria,8/2/2020,
Africa,Algeria,8/3/2020,
Africa,Algeria,8/4/2020,
Africa,Algeria,8/5/2020,
Africa,Algeria,8/6/2020,
Africa,Algeria,8/7/2020,
Africa,Algeria,8/8/2020,
Africa,Algeria,8/9/2020,
Africa,Algeria,8/10/2020,
Africa,Algeria,8/11/2020,
Africa,Algeria,8/12/2020,
Africa,Algeria,8/13/2020,
Africa,Algeria,8/14/2020,
Africa,Algeria,8/15/2020,
Africa,Algeria,8/16/2020,
Africa,Algeria,8/17/2020,
Africa,Algeria,8/18/2020,
Africa,Algeria,8/19/2020,
Africa,Algeria,8/20/2020,
Africa,Algeria,8/21/2020,
Africa,Algeria,8/22/2020,
Africa,Algeria,8/23/2020,
Africa,Algeria,8/24/2020,
Africa,Algeria,8/25/2020,
Africa,Algeria,8/26/2020,
Africa,Algeria,8/27/2020,
Africa,Algeria,8/28/2020,
Africa,Algeria,8/29/2020,
Africa,Algeria,8/30/2020,
Africa,Algeria,8/31/2020,
Africa,Algeria,9/1/2020,
Africa,Algeria,9/2/2020,
Africa,Algeria,9/3/2020,
Africa,Algeria,9/4/2020,
Africa,Algeria,9/5/2020,
Africa,Algeria,9/6/2020,
Africa,Algeria,9/7/2020,
Africa,Algeria,9/8/2020,
Africa,Algeria,9/9/2020,
Africa,Algeria,9/10/2020,
Africa,Algeria,9/11/2020,
Africa,Algeria,9/12/2020,
Africa,Algeria,9/13/2020,
Africa,Algeria,9/14/2020,
Africa,Algeria,9/15/2020,
Africa,Algeria,9/16/2020,
Africa,Algeria,9/17/2020,
Africa,Algeria,9/18/2020,
Africa,Algeria,9/19/2020,
Africa,Algeria,9/20/2020,
Africa,Algeria,9/21/2020,
Africa,Algeria,9/22/2020,
Africa,Algeria,9/23/2020,
Africa,Algeria,9/24/2020,
Africa,Algeria,9/25/2020,
Africa,Algeria,9/26/2020,
Africa,Algeria,9/27/2020,
Africa,Algeria,9/28/2020,
Africa,Algeria,9/29/2020,
Africa,Algeria,9/30/2020,
Africa,Algeria,10/1/2020,
Africa,Algeria,10/2/2020,
Africa,Algeria,10/3/2020,
Africa,Algeria,10/4/2020,
Africa,Algeria,10/5/2020,
Africa,Algeria,10/6/2020,
Africa,Algeria,10/7/2020,
Africa,Algeria,10/8/2020,
Africa,Algeria,10/9/2020,
Africa,Algeria,10/10/2020,
Africa,Algeria,10/11/2020,
Africa,Algeria,10/12/2020,
Africa,Algeria,10/13/2020,
Africa,Algeria,10/14/2020,
Africa,Algeria,10/15/2020,
Africa,Algeria,10/16/2020,
Africa,Algeria,10/17/2020,
Africa,Algeria,10/18/2020,
Africa,Algeria,10/19/2020,
Africa,Algeria,10/20/2020,
Africa,Algeria,10/21/2020,
Africa,Algeria,10/22/2020,
Africa,Algeria,10/23/2020,
Africa,Algeria,10/24/2020,
Africa,Algeria,10/25/2020,
Africa,Algeria,10/26/2020,
Africa,Algeria,10/27/2020,
Africa,Algeria,10/28/2020,
Africa,Algeria,10/29/2020,
Africa,Algeria,10/30/2020,
Africa,Algeria,10/31/2020,
Africa,Algeria,11/1/2020,
Africa,Algeria,11/2/2020,
Africa,Algeria,11/3/2020,
Africa,Algeria,11/4/2020,
Africa,Algeria,11/5/2020,
Africa,Algeria,11/6/2020,
Africa,Algeria,11/7/2020,
Africa,Algeria,11/8/2020,
Africa,Algeria,11/9/2020,
Africa,Algeria,11/10/2020,
Africa,Algeria,11/11/2020,
Africa,Algeria,11/12/2020,
Africa,Algeria,11/13/2020,
Africa,Algeria,11/14/2020,
Africa,Algeria,11/15/2020,
Africa,Algeria,11/16/2020,
Africa,Algeria,11/17/2020,
Africa,Algeria,11/18/2020,
Africa,Algeria,11/19/2020,
Africa,Algeria,11/20/2020,
Africa,Algeria,11/21/2020,
Africa,Algeria,11/22/2020,
Africa,Algeria,11/23/2020,
Africa,Algeria,11/24/2020,
Africa,Algeria,11/25/2020,
Africa,Algeria,11/26/2020,
Africa,Algeria,11/27/2020,
Africa,Algeria,11/28/2020,
Africa,Algeria,11/29/2020,
Africa,Algeria,11/30/2020,
Africa,Algeria,12/1/2020,
Africa,Algeria,12/2/2020,
Africa,Algeria,12/3/2020,
Africa,Algeria,12/4/2020,
Africa,Algeria,12/5/2020,
Africa,Algeria,12/6/2020,
Africa,Algeria,12/7/2020,
Africa,Algeria,12/8/2020,
Africa,Algeria,12/9/2020,
Africa,Algeria,12/10/2020,
Africa,Algeria,12/11/2020,
Africa,Algeria,12/12/2020,
Africa,Algeria,12/13/2020,
Africa,Algeria,12/14/2020,
Africa,Algeria,12/15/2020,
Africa,Algeria,12/16/2020,
Africa,Algeria,12/17/2020,
Africa,Algeria,12/18/2020,
Africa,Algeria,12/19/2020,
Africa,Algeria,12/20/2020,
Africa,Algeria,12/21/2020,
Africa,Algeria,12/22/2020,
Africa,Algeria,12/23/2020,
Africa,Algeria,12/24/2020,
Africa,Algeria,12/25/2020,
Africa,Algeria,12/26/2020,
Africa,Algeria,12/27/2020,
Africa,Algeria,12/28/2020,
Africa,Algeria,12/29/2020,
Africa,Algeria,12/30/2020,
Africa,Algeria,12/31/2020,
Africa,Algeria,1/1/2021,
Africa,Algeria,1/2/2021,
Africa,Algeria,1/3/2021,
Africa,Algeria,1/4/2021,
Africa,Algeria,1/5/2021,
Africa,Algeria,1/6/2021,
Africa,Algeria,1/7/2021,
Africa,Algeria,1/8/2021,
Africa,Algeria,1/9/2021,
Africa,Algeria,1/10/2021,
Africa,Algeria,1/11/2021,
Africa,Algeria,1/12/2021,
Africa,Algeria,1/13/2021,
Africa,Algeria,1/14/2021,
Africa,Algeria,1/15/2021,
Africa,Algeria,1/16/2021,
Africa,Algeria,1/17/2021,
Africa,Algeria,1/18/2021,
Africa,Algeria,1/19/2021,
Africa,Algeria,1/20/2021,
Africa,Algeria,1/21/2021,
Africa,Algeria,1/22/2021,
Africa,Algeria,1/23/2021,
Africa,Algeria,1/24/2021,
Africa,Algeria,1/25/2021,
Africa,Algeria,1/26/2021,
Africa,Algeria,1/27/2021,
Africa,Algeria,1/28/2021,
Africa,Algeria,1/29/2021,
Africa,Algeria,1/30/2021,30
Africa,Algeria,1/31/2021,
Africa,Algeria,2/1/2021,
Africa,Algeria,2/2/2021,
Africa,Algeria,2/3/2021,
Africa,Algeria,2/4/2021,
Africa,Algeria,2/5/2021,
Africa,Algeria,2/6/2021,
Africa,Algeria,2/7/2021,
Africa,Algeria,2/8/2021,
Africa,Algeria,2/9/2021,
Africa,Algeria,2/10/2021,
Africa,Algeria,2/11/2021,
Africa,Algeria,2/12/2021,
Africa,Algeria,2/13/2021,
Africa,Algeria,2/14/2021,
Africa,Algeria,2/15/2021,
Africa,Algeria,2/16/2021,
Africa,Algeria,2/17/2021,
Africa,Algeria,2/18/2021,
Africa,Algeria,2/19/2021,
Africa,Algeria,2/20/2021,
Africa,Algeria,2/21/2021,
Africa,Algeria,2/22/2021,
Africa,Algeria,2/23/2021,
Africa,Algeria,2/24/2021,
Africa,Algeria,2/25/2021,
Africa,Algeria,2/26/2021,
Africa,Algeria,2/27/2021,
Africa,Algeria,2/28/2021,
Africa,Algeria,3/1/2021,
Africa,Algeria,3/2/2021,
Africa,Algeria,3/3/2021,
Africa,Algeria,3/4/2021,
Africa,Algeria,3/5/2021,
Africa,Algeria,3/6/2021,
Africa,Algeria,3/7/2021,
Africa,Algeria,3/8/2021,
Africa,Algeria,3/9/2021,
Africa,Algeria,3/10/2021,
Africa,Algeria,3/11/2021,
Africa,Algeria,3/12/2021,
Africa,Algeria,3/13/2021,
Africa,Algeria,3/14/2021,
Africa,Algeria,3/15/2021,
Africa,Algeria,3/16/2021,
Africa,Algeria,3/17/2021,
Africa,Algeria,3/18/2021,
Africa,Algeria,3/19/2021,
Africa,Algeria,3/20/2021,
Africa,Algeria,3/21/2021,
Africa,Algeria,3/22/2021,
Africa,Algeria,3/23/2021,
Africa,Algeria,3/24/2021,
Africa,Algeria,3/25/2021,
Africa,Algeria,3/26/2021,
Africa,Algeria,3/27/2021,
Africa,Algeria,3/28/2021,
Africa,Algeria,3/29/2021,
Africa,Algeria,3/30/2021,
Africa,Algeria,3/31/2021,
